C.C.A. Plaza Macael Juvenil;4 - 4;Escola de Futsal Grèvol Juvenil;03/12/2017;16:30;7;"Juvenil ""B""";07. Juvenil
Escola de Futsal Grèvol Juvenil;17 - 1;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";16/12/2017;12:00;8;"Juvenil ""B""";07. Juvenil
Futbol Sala Corbera Juvenil;5 - 9;Betania F.S.Juvenil;16/12/2017;16:00;8;"Juvenil ""B""";07. Juvenil
C.E. Maristes De Rubí Juvenil;-;Descansa;16/12/2017;19:00;8;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;3 - 1;Betània Patmos Barcelona Juvenil C;17/12/2017;16:30;8;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;3 - 1;"F.S. Esclop Juvenil ""B""";17/12/2017;17:00;8;"Juvenil ""B""";07. Juvenil
Montsant Sala 5 Juvenil;4 - 4;C.C.A. Plaza Macael Juvenil;17/12/2017;17:30;8;"Juvenil ""B""";07. Juvenil
Betània Patmos Barcelona Juvenil C;7 - 1;Athletic Torre Roja Juvenil;13/01/2018;11:00;9;"Juvenil ""B""";07. Juvenil
"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";0 - 3;Montsant Sala 5 Juvenil;13/01/2018;16:30;9;"Juvenil ""B""";07. Juvenil
C.C.A. Plaza Macael Juvenil;2 - 3;C.F.S. La Garriga Juvenil A;13/01/2018;16:30;9;"Juvenil ""B""";07. Juvenil
C.E. Maristes De Rubí Juvenil;-;Escola de Futsal Grèvol Juvenil;13/01/2018;17:00;9;"Juvenil ""B""";07. Juvenil
"F.S. Esclop Juvenil ""B""";4 - 3;Futbol Sala Corbera Juvenil;14/01/2018;12:15;9;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;3 - 1;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";20/01/2018;15:45;10;"Juvenil ""B""";07. Juvenil
