A.E. Sallent Juvenil;3 - 2;"F.S. Esclop Juvenil ""A""";16/12/2017;13:30;8;"Juvenil ""A""";07. Juvenil
Sagrerenc C.E. Juvenil B;2 - 4;"F.S. Telic Group Bigues i Riells Juvenil ""A""";16/12/2017;16:45;8;"Juvenil ""A""";07. Juvenil
A.E. Tiana Juvenil;0 - 5;C.E. Gadex Juvenil;16/12/2017;17:45;8;"Juvenil ""A""";07. Juvenil
F.S. Hostalriquenc Juvenil;3 - 7;F.S. Llinars Juvenil;17/12/2017;11:00;8;"Juvenil ""A""";07. Juvenil
Olimpic Argentona Juvenil;2 - 7;Betània Patmos Barcelona Juvenil B;17/12/2017;12:00;8;"Juvenil ""A""";07. Juvenil
Betània Patmos Barcelona Juvenil B;4 - 2;A.E. Sallent Juvenil;13/01/2018;12:00;9;"Juvenil ""A""";07. Juvenil
A.E. Moià Juvenil;5 - 1;A.E. Tiana Juvenil;13/01/2018;12:30;9;"Juvenil ""A""";07. Juvenil
C.E. Gadex Juvenil;5 - 6;Olimpic Argentona Juvenil;13/01/2018;13:00;9;"Juvenil ""A""";07. Juvenil
"F.S. Esclop Juvenil ""A""";4 - 1;F.S. Hostalriquenc Juvenil;13/01/2018;16:00;9;"Juvenil ""A""";07. Juvenil
F.S. Llinars Juvenil;1 - 2;Sagrerenc C.E. Juvenil B;13/01/2018;18:00;9;"Juvenil ""A""";07. Juvenil
Sagrerenc C.E. Juvenil B;3 - 2;"F.S. Esclop Juvenil ""A""";20/01/2018;15:30;10;"Juvenil ""A""";07. Juvenil
"F.S. Telic Group Bigues i Riells Juvenil ""A""";3 - 5;F.S. Llinars Juvenil;20/01/2018;16:30;10;"Juvenil ""A""";07. Juvenil
F.S. Hostalriquenc Juvenil;4 - 1;Betània Patmos Barcelona Juvenil B;21/01/2018;11:00;10;"Juvenil ""A""";07. Juvenil
Olimpic Argentona Juvenil;2 - 5;A.E. Moià Juvenil;21/01/2018;12:00;10;"Juvenil ""A""";07. Juvenil
A.E. Sallent Juvenil;3 - 3;C.E. Gadex Juvenil;21/01/2018;16:00;10;"Juvenil ""A""";07. Juvenil
C.E. Gadex Juvenil;-;F.S. Hostalriquenc Juvenil;24/02/2018;13:00;11;"Juvenil ""A""";07. Juvenil
A.E. Moià Juvenil;3 - 1;A.E. Sallent Juvenil;27/01/2018;12:00;11;"Juvenil ""A""";07. Juvenil
Betània Patmos Barcelona Juvenil B;7 - 2;Sagrerenc C.E. Juvenil B;27/01/2018;12:00;11;"Juvenil ""A""";07. Juvenil
"F.S. Esclop Juvenil ""A""";-;"F.S. Telic Group Bigues i Riells Juvenil ""A""";27/01/2018;15:00;11;"Juvenil ""A""";07. Juvenil
A.E. Tiana Juvenil;0 - 9;Olimpic Argentona Juvenil;27/01/2018;18:30;11;"Juvenil ""A""";07. Juvenil
F.S. Llinars Juvenil;-;Descansa;27/01/2018;18:45;11;"Juvenil ""A""";07. Juvenil
Betània Patmos Barcelona Juvenil B;-;"F.S. Telic Group Bigues i Riells Juvenil ""A""";03/02/2018;12:00;12;"Juvenil ""A""";07. Juvenil
A.E. Moià Juvenil;-;F.S. Hostalriquenc Juvenil;03/02/2018;12:00;12;"Juvenil ""A""";07. Juvenil
C.E. Gadex Juvenil;-;Sagrerenc C.E. Juvenil B;03/02/2018;13:00;12;"Juvenil ""A""";07. Juvenil
"F.S. Esclop Juvenil ""A""";-;F.S. Llinars Juvenil;03/02/2018;16:00;12;"Juvenil ""A""";07. Juvenil
A.E. Tiana Juvenil;-;A.E. Sallent Juvenil;03/02/2018;17:00;12;"Juvenil ""A""";07. Juvenil
Olimpic Argentona Juvenil;-;Descansa;04/02/2018;12:00;12;"Juvenil ""A""";07. Juvenil
Sagrerenc C.E. Juvenil B;-;A.E. Moià Juvenil;17/02/2018;12:15;13;"Juvenil ""A""";07. Juvenil
A.E. Sallent Juvenil;-;Olimpic Argentona Juvenil;17/02/2018;13:30;13;"Juvenil ""A""";07. Juvenil
"F.S. Telic Group Bigues i Riells Juvenil ""A""";-;C.E. Gadex Juvenil;17/02/2018;16:30;13;"Juvenil ""A""";07. Juvenil
F.S. Llinars Juvenil;-;Betània Patmos Barcelona Juvenil B;17/02/2018;18:45;13;"Juvenil ""A""";07. Juvenil
F.S. Hostalriquenc Juvenil;-;A.E. Tiana Juvenil;18/02/2018;12:00;13;"Juvenil ""A""";07. Juvenil
Betània Patmos Barcelona Juvenil B;-;"F.S. Esclop Juvenil ""A""";24/02/2018;12:00;14;"Juvenil ""A""";07. Juvenil
A.E. Moià Juvenil;-;"F.S. Telic Group Bigues i Riells Juvenil ""A""";24/02/2018;12:00;14;"Juvenil ""A""";07. Juvenil
C.E. Gadex Juvenil;-;F.S. Llinars Juvenil;24/02/2018;13:00;14;"Juvenil ""A""";07. Juvenil
A.E. Sallent Juvenil;-;Descansa;24/02/2018;13:30;14;"Juvenil ""A""";07. Juvenil
A.E. Tiana Juvenil;-;Sagrerenc C.E. Juvenil B;24/02/2018;19:00;14;"Juvenil ""A""";07. Juvenil
Olimpic Argentona Juvenil;-;F.S. Hostalriquenc Juvenil;25/02/2018;12:00;14;"Juvenil ""A""";07. Juvenil
